Sample Name,Sample Shipped,Sample Sequenced,DRC Received,Available on Cavatica,Genomics Data Harmonized,Phenotype Data Harmonized,Year,Contact PI,Institution Name,Title
fc84a593-ff9e,0,0,1,0,1,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
b97db260-f611,0,0,1,0,1,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
245bfb8b-4fb9,0,1,0,1,1,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
9d9898d6-c8f5,0,1,0,1,1,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
cdb823d0-812e,1,1,1,1,1,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
dd48dfcf-2030,0,1,0,0,1,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
23dad343-1189,0,1,0,0,1,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
21c1fb5b-b914,1,0,0,0,0,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
e50d0003-4662,1,1,0,0,0,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
28f3d4b0-2398,1,0,1,1,1,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
246fed67-d266,0,0,0,1,1,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
d614f9c7-c7a4,1,0,1,1,0,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
e84996f7-7544,0,0,0,1,1,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
f1f78485-9042,0,1,1,1,1,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
1988fa46-a5a9,1,1,0,0,1,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
23f84008-806f,1,0,0,0,1,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
06e04825-baa8,1,0,1,0,0,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
61cbb42f-6335,0,0,0,1,0,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
4af5bb02-0b69,1,0,0,0,1,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
b8f52878-cd71,0,1,0,1,0,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
9082b025-9228,1,1,1,0,0,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
c9c7f0c0-dad3,1,0,1,0,1,0,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
ba3ba55f-464b,0,1,0,1,1,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
e5b0ac4d-1b6b,0,0,0,1,1,1,2015,Eric Vilain,University of California Los Angeles,Genetic Basis of Disorders/Differences of Sex Development (DSD)
